phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
control,v2_control_fp16_n128_q1_commit_wait_same_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,1000,0,15,commit_wait,same,same,discard,0,0,1,1,none,0,258144.0,,,,,,0.261568,,,,,,,1000,0.000000000,1,adf8b9b42c63e2595c29de8b6cb137d359ff0182430722853c622e8e387bfc3f,0,3,19,9,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n128_q1_commit_wait_same_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,1000,1,15,commit_wait,same,same,discard,0,0,1,1,none,0,258145.0,,,,,,0.261088,,,,,,,1000,0.000000000,1,adf8b9b42c63e2595c29de8b6cb137d359ff0182430722853c622e8e387bfc3f,0,3,19,9,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n128_q1_commit_wait_same_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,1000,2,15,commit_wait,same,same,discard,0,0,1,1,none,0,258145.0,,,,,,0.261856,,,,,,,1000,0.000000000,1,adf8b9b42c63e2595c29de8b6cb137d359ff0182430722853c622e8e387bfc3f,0,3,19,9,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_bf16_n256_q1_forced_wait_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,1000,0,16,forced_wait,same,same,discard,0,32,1,1,none,0,497244.0,,,,,497.244,0.413056,,,,,3.32132152424162,2.538580725131702,1000,0.000000000,1,969b4479ff34558a6b9f55cc5a76f7b7e61b4203e549f7e253399ff786cc758f,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_bf16_n256_q1_forced_wait_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,1000,1,16,forced_wait,same,same,discard,0,32,1,1,none,0,497269.0,,,,,497.269,0.412704,,,,,3.3211545461309675,2.5407459099015273,1000,0.000000000,1,969b4479ff34558a6b9f55cc5a76f7b7e61b4203e549f7e253399ff786cc758f,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_bf16_n256_q1_forced_wait_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,1000,2,16,forced_wait,same,same,discard,0,32,1,1,none,0,497366.0,,,,,497.366,0.414464,,,,,3.3205068299803364,2.529956763434219,1000,0.000000000,1,969b4479ff34558a6b9f55cc5a76f7b7e61b4203e549f7e253399ff786cc758f,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,0,17,batch,ring,same,discard,0,32,0,20,none,0,684687.0,,,,,85.585875,0.564704,,,,,192.96492557913322,148.5487618292061,19197,0.000000000,1,29e871a6a02d84fa8b4281d8d39b55f8325f54f09edfbb6a603c7e2edf8885df,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,1,17,batch,ring,same,discard,0,32,0,20,none,0,684528.0,,,,,85.566,0.567424,,,,,193.00974686207138,147.83667944958265,19166,0.000000000,1,29e871a6a02d84fa8b4281d8d39b55f8325f54f09edfbb6a603c7e2edf8885df,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,2,17,batch,ring,same,discard,0,32,0,20,none,0,684615.0,,,,,85.576875,0.564704,,,,,192.98521942989856,148.5487618292061,19189,0.000000000,1,29e871a6a02d84fa8b4281d8d39b55f8325f54f09edfbb6a603c7e2edf8885df,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,0,18,batch,same,same,discard,1,0,0,20,none,0,1238149.0,,,,,154.768625,0.922208,,,,,213.41627865466918,181.92442485860022,29982,0.000000000,1,5adf26d5ff06d5920cf44a22426e24464501b10bc62c29c5e3bae7df89e1424e,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,1,18,batch,same,same,discard,1,0,0,20,none,0,1237726.0,,,,,154.71575,0.91536,,,,,213.48921489893561,183.28543960846005,29992,0.000000000,1,5adf26d5ff06d5920cf44a22426e24464501b10bc62c29c5e3bae7df89e1424e,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,2,18,batch,same,same,discard,1,0,0,20,none,0,1238242.0,,,,,154.78025,0.915808,,,,,213.4002497088614,183.19577902791852,30000,0.000000000,1,5adf26d5ff06d5920cf44a22426e24464501b10bc62c29c5e3bae7df89e1424e,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q32_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,32,500,0,19,batch,same,same,discard,1,32,0,20,none,0,2246547.0,,,,,140.4091875,1.552192,,,,,235.24204212064114,216.17449387704616,29972,0.000000000,1,b1e1daa4e4fb5d5a1e29ea5a80fa2759212b02bd63289e97d88cbed2cddfc80e,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q32_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,32,500,1,19,batch,same,same,discard,1,32,0,20,none,0,2246311.0,,,,,140.3944375,1.558336,,,,,235.266756918343,215.32218982299068,29962,0.000000000,1,b1e1daa4e4fb5d5a1e29ea5a80fa2759212b02bd63289e97d88cbed2cddfc80e,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q32_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,32,500,2,19,batch,same,same,discard,1,32,0,20,none,0,2246895.0,,,,,140.4309375,1.55888,,,,,235.20560773867936,215.247049163502,29972,0.000000000,1,b1e1daa4e4fb5d5a1e29ea5a80fa2759212b02bd63289e97d88cbed2cddfc80e,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n128_q1_forced_wait_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,1000,0,20,forced_wait,same,same,discard,0,32,0,20,none,0,431194.0,,,,,431.194,0.40704,,,,,38.30079268264401,25.761006289308177,20000,0.000000000,1,ec6b828f666182cb1e79c5b1efa205193156a5424e7cd0049531cb5a7433a0e2,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n128_q1_forced_wait_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,1000,1,20,forced_wait,same,same,discard,0,32,0,20,none,0,431199.0,,,,,431.199,0.404544,,,,,38.300348562960494,25.919949375098874,20000,0.000000000,1,ec6b828f666182cb1e79c5b1efa205193156a5424e7cd0049531cb5a7433a0e2,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n128_q1_forced_wait_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,1000,2,20,forced_wait,same,same,discard,0,32,0,20,none,0,431199.0,,,,,431.199,0.403616,,,,,38.300348562960494,25.979544913977644,20000,0.000000000,1,ec6b828f666182cb1e79c5b1efa205193156a5424e7cd0049531cb5a7433a0e2,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q8_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,0,21,batch,same,same,discard,1,10000000,1,1,none,0,703145.0,,,,,175.78625,0.543904,,,,,9.394973725191816,7.7114784962052125,500,0.000000000,1,acda6f43274de55976eff6a16aa1ec4b0db569e55dc3706970a8d9e6754c34cf,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q8_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,1,21,batch,same,same,discard,1,10000000,1,1,none,0,703145.0,,,,,175.78625,0.54416,,,,,9.394973725191816,7.70785063216701,500,0.000000000,1,acda6f43274de55976eff6a16aa1ec4b0db569e55dc3706970a8d9e6754c34cf,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q8_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,2,21,batch,same,same,discard,1,10000000,1,1,none,0,703145.0,,,,,175.78625,0.544608,,,,,9.394973725191816,7.701510076972795,500,0.000000000,1,acda6f43274de55976eff6a16aa1ec4b0db569e55dc3706970a8d9e6754c34cf,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,0,22,batch,same,same,discard,1,32,0,20,none,0,2224326.0,,,,,69.5101875,1.541888,,,,,237.59210835102408,217.61912668105597,15472,0.000000000,1,a076b45e68d7279aa2a542a62d44b8e5176501a94eabc7a414e69c4b4248656e,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,1,22,batch,same,same,discard,1,32,0,20,none,0,2224273.0,,,,,69.50853125,1.54208,,,,,237.59776969823398,217.59203154181367,15479,0.000000000,1,a076b45e68d7279aa2a542a62d44b8e5176501a94eabc7a414e69c4b4248656e,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,2,22,batch,same,same,discard,1,32,0,20,none,0,2224140.0,,,,,69.504375,1.5384,,,,,237.61197766327658,218.11253250130002,15425,0.000000000,1,a076b45e68d7279aa2a542a62d44b8e5176501a94eabc7a414e69c4b4248656e,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,0,23,batch,same,same,discard,1,32,0,20,none,0,249178.0,,,,,498.356,0.289184,,,,,66.27821075696892,36.259820736970234,10000,0.000000000,1,9f9b97b45f76b6f2910edaca00e5fd85db0d025323ea19b1d0e0ea54b49b99cb,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,1,23,batch,same,same,discard,1,32,0,20,none,0,249326.0,,,,,498.652,0.290176,,,,,66.2388679880959,36.135862373180416,10000,0.000000000,1,9f9b97b45f76b6f2910edaca00e5fd85db0d025323ea19b1d0e0ea54b49b99cb,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,2,23,batch,same,same,discard,1,32,0,20,none,0,249174.0,,,,,498.348,0.287328,,,,,66.27927472368707,36.494041652745295,10000,0.000000000,1,9f9b97b45f76b6f2910edaca00e5fd85db0d025323ea19b1d0e0ea54b49b99cb,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q8_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,8,500,0,24,batch,same,same,discard,0,10000000,1,1,none,0,447441.0,,,,,111.86025,0.382336,,,,,7.382011036091909,5.485102109139605,500,0.000000000,1,93006b2319900ff46c998d9be4f3457f1813a9a46603fa34a613af81143dc035,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q8_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,8,500,1,24,batch,same,same,discard,0,10000000,1,1,none,0,447441.0,,,,,111.86025,0.381632,,,,,7.382011036091909,5.49522052658058,500,0.000000000,1,93006b2319900ff46c998d9be4f3457f1813a9a46603fa34a613af81143dc035,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q8_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,8,500,2,24,batch,same,same,discard,0,10000000,1,1,none,0,447441.0,,,,,111.86025,0.380288,,,,,7.382011036091909,5.514641534836755,500,0.000000000,1,93006b2319900ff46c998d9be4f3457f1813a9a46603fa34a613af81143dc035,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,0,25,batch,same,same,discard,1,32,1,1,none,0,248736.0,,,,,497.472,0.25552,,,,,3.3197993052875336,2.05184721352536,500,0.000000000,1,9f9b97b45f76b6f2910edaca00e5fd85db0d025323ea19b1d0e0ea54b49b99cb,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,1,25,batch,same,same,discard,1,32,1,1,none,0,248717.0,,,,,497.434,0.255712,,,,,3.320052911542034,2.050306594919284,500,0.000000000,1,9f9b97b45f76b6f2910edaca00e5fd85db0d025323ea19b1d0e0ea54b49b99cb,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,2,25,batch,same,same,discard,1,32,1,1,none,0,248716.0,,,,,497.432,0.256096,,,,,3.3200662603129674,2.0472322878920406,500,0.000000000,1,9f9b97b45f76b6f2910edaca00e5fd85db0d025323ea19b1d0e0ea54b49b99cb,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,0,26,batch,same,same,discard,1,10000000,1,1,none,0,703423.0,,,,,87.927875,0.543584,,,,,9.39126073500582,7.716018131512334,500,0.000000000,1,039fcd25405737b4619accb14d76df5ead7e00641e9677a68c9a2914bbf6cd0b,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,1,26,batch,same,same,discard,1,10000000,1,1,none,0,703422.0,,,,,87.92775,0.54432,,,,,9.391274085826147,7.705584950029394,500,0.000000000,1,039fcd25405737b4619accb14d76df5ead7e00641e9677a68c9a2914bbf6cd0b,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q16_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,16,500,2,26,batch,same,same,discard,1,10000000,1,1,none,0,703422.0,,,,,87.92775,0.544448,,,,,9.391274085826147,7.70377336311273,500,0.000000000,1,039fcd25405737b4619accb14d76df5ead7e00641e9677a68c9a2914bbf6cd0b,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q1_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,500,0,27,batch,ring,same,discard,0,10000000,0,20,none,0,255590.0,,,,,511.18,0.28688,,,,,64.61548573887868,36.55103179029559,10000,0.000000000,1,9557ff72fc4368f2d86ae84a07c8e785e648d3c8d6f75ad7288e32b84eb837b5,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q1_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,500,1,27,batch,ring,same,discard,0,10000000,0,20,none,0,255585.0,,,,,511.17,0.292704,,,,,64.61674980926111,35.82376735541707,10000,0.000000000,1,9557ff72fc4368f2d86ae84a07c8e785e648d3c8d6f75ad7288e32b84eb837b5,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q1_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,500,2,27,batch,ring,same,discard,0,10000000,0,20,none,0,255584.0,,,,,511.168,0.30464,,,,,64.61700262927258,34.42016806722689,10000,0.000000000,1,9557ff72fc4368f2d86ae84a07c8e785e648d3c8d6f75ad7288e32b84eb837b5,1,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
